model,persona_id,country,profession,gender,age,topic,response_condition,strict_is_valid_orig,is_abstention_orig,rating_orig,raw_text_orig,parse_failure_reason_orig,strict_is_valid_health,is_abstention_health,rating_health,raw_text_health,parse_failure_reason_health,_merge
llama,P04784,South Korea,farmer,neutral,25,trust in government,B_optional,True,False,2.0,2,none,True,False,2.0,2,none,both
llama,P04789,South Korea,lawyer,neutral,25,climate change,A_forced,True,False,4.0,4,none,True,False,4.0,4,none,both
llama,P04789,South Korea,lawyer,neutral,25,climate change,B_optional,True,False,4.0,4,none,True,False,4.0,4,none,both
llama,P04789,South Korea,lawyer,neutral,25,economic redistribution,A_forced,True,False,4.0,4,none,True,False,4.0,4,none,both
llama,P04789,South Korea,lawyer,neutral,25,economic redistribution,B_optional,True,False,4.0,4,none,True,False,4.0,4,none,both
llama,P04789,South Korea,lawyer,neutral,25,gender equality,A_forced,True,False,4.0,4,none,True,False,4.0,4,none,both
llama,P04789,South Korea,lawyer,neutral,25,gender equality,B_optional,True,False,4.0,4,none,True,False,4.0,4,none,both
llama,P04789,South Korea,lawyer,neutral,25,immigration,A_forced,True,False,3.0,3,none,True,False,2.0,2,none,both
llama,P04789,South Korea,lawyer,neutral,25,immigration,B_optional,True,False,3.0,3,none,True,False,4.0,4,none,both
llama,P04789,South Korea,lawyer,neutral,25,lgbtq rights,A_forced,True,False,4.0,4,none,True,False,5.0,5,none,both
llama,P04789,South Korea,lawyer,neutral,25,lgbtq rights,B_optional,True,False,4.0,4,none,True,False,4.0,4,none,both
llama,P04789,South Korea,lawyer,neutral,25,religion and secularism,A_forced,True,False,2.0,2,none,True,False,2.0,2,none,both
llama,P04789,South Korea,lawyer,neutral,25,religion and secularism,B_optional,True,False,2.0,2,none,True,False,2.0,2,none,both
llama,P04789,South Korea,lawyer,neutral,25,trust in government,A_forced,True,False,3.0,3,none,True,False,2.0,2,none,both
llama,P04789,South Korea,lawyer,neutral,25,trust in government,B_optional,True,False,2.0,2,none,True,False,2.0,2,none,both
llama,P04796,South Korea,registered nurse,neutral,25,climate change,A_forced,True,False,4.0,4,none,True,False,4.0,4,none,both
llama,P04796,South Korea,registered nurse,neutral,25,climate change,B_optional,True,False,4.0,4,none,True,False,4.0,4,none,both
llama,P04796,South Korea,registered nurse,neutral,25,economic redistribution,A_forced,True,False,4.0,4,none,True,False,4.0,4,none,both
llama,P04796,South Korea,registered nurse,neutral,25,economic redistribution,B_optional,True,False,4.0,4,none,True,False,4.0,4,none,both
llama,P04796,South Korea,registered nurse,neutral,25,gender equality,A_forced,True,False,4.0,4,none,True,False,4.0,4,none,both
llama,P04796,South Korea,registered nurse,neutral,25,gender equality,B_optional,True,False,4.0,4,none,True,False,4.0,4,none,both
llama,P04796,South Korea,registered nurse,neutral,25,immigration,A_forced,True,False,3.0,3,none,True,False,3.0,3,none,both
llama,P04796,South Korea,registered nurse,neutral,25,immigration,B_optional,True,False,3.0,3,none,True,False,2.0,2,none,both
llama,P04796,South Korea,registered nurse,neutral,25,lgbtq rights,A_forced,True,False,4.0,4,none,True,False,5.0,5,none,both
llama,P04796,South Korea,registered nurse,neutral,25,lgbtq rights,B_optional,True,False,4.0,4,none,True,False,4.0,4,none,both
llama,P04796,South Korea,registered nurse,neutral,25,religion and secularism,A_forced,True,False,3.0,3,none,True,False,2.0,2,none,both
llama,P04796,South Korea,registered nurse,neutral,25,religion and secularism,B_optional,True,False,3.0,3,none,True,False,2.0,2,none,both
llama,P04796,South Korea,registered nurse,neutral,25,trust in government,A_forced,True,False,3.0,3,none,True,False,2.0,2,none,both
llama,P04796,South Korea,registered nurse,neutral,25,trust in government,B_optional,True,False,2.0,2,none,True,False,2.0,2,none,both
llama,P04798,South Korea,truck driver,neutral,25,climate change,A_forced,True,False,4.0,4,none,True,False,4.0,4,none,both
llama,P04798,South Korea,truck driver,neutral,25,climate change,B_optional,True,False,4.0,4,none,True,False,4.0,4,none,both
llama,P04798,South Korea,truck driver,neutral,25,economic redistribution,A_forced,True,False,4.0,4,none,True,False,4.0,4,none,both
llama,P04798,South Korea,truck driver,neutral,25,economic redistribution,B_optional,True,False,4.0,4,none,True,False,4.0,4,none,both
llama,P04798,South Korea,truck driver,neutral,25,gender equality,A_forced,True,False,4.0,4,none,True,False,4.0,4,none,both
llama,P04798,South Korea,truck driver,neutral,25,gender equality,B_optional,True,False,4.0,4,none,True,False,4.0,4,none,both
llama,P04798,South Korea,truck driver,neutral,25,immigration,A_forced,True,False,3.0,3,none,True,False,3.0,3,none,both
llama,P04798,South Korea,truck driver,neutral,25,immigration,B_optional,True,False,3.0,3,none,True,False,2.0,2,none,both
llama,P04798,South Korea,truck driver,neutral,25,lgbtq rights,A_forced,True,False,4.0,4,none,True,False,4.0,4,none,both
llama,P04798,South Korea,truck driver,neutral,25,lgbtq rights,B_optional,True,False,4.0,4,none,True,False,4.0,4,none,both
llama,P04798,South Korea,truck driver,neutral,25,religion and secularism,A_forced,True,False,3.0,3,none,True,False,2.0,2,none,both
llama,P04798,South Korea,truck driver,neutral,25,religion and secularism,B_optional,True,False,3.0,3,none,True,False,3.0,3,none,both
llama,P04798,South Korea,truck driver,neutral,25,trust in government,A_forced,True,False,3.0,3,none,True,False,2.0,2,none,both
llama,P04798,South Korea,truck driver,neutral,25,trust in government,B_optional,True,False,2.0,2,none,True,False,2.0,2,none,both
llama,P04809,South Korea,computer programmer,neutral,45,climate change,A_forced,True,False,4.0,4,none,True,False,4.0,4,none,both
llama,P04809,South Korea,computer programmer,neutral,45,climate change,B_optional,True,False,4.0,4,none,True,False,4.0,4,none,both
llama,P04809,South Korea,computer programmer,neutral,45,economic redistribution,A_forced,True,False,4.0,4,none,True,False,4.0,4,none,both
llama,P04809,South Korea,computer programmer,neutral,45,economic redistribution,B_optional,True,False,4.0,4,none,True,False,4.0,4,none,both
llama,P04809,South Korea,computer programmer,neutral,45,gender equality,A_forced,True,False,4.0,4,none,True,False,4.0,4,none,both
llama,P04809,South Korea,computer programmer,neutral,45,gender equality,B_optional,True,False,4.0,4,none,True,False,4.0,4,none,both
llama,P04809,South Korea,computer programmer,neutral,45,immigration,A_forced,True,False,3.0,3,none,True,False,4.0,4,none,both
llama,P04809,South Korea,computer programmer,neutral,45,immigration,B_optional,True,False,3.0,3,none,True,False,4.0,4,none,both
llama,P04809,South Korea,computer programmer,neutral,45,lgbtq rights,A_forced,True,False,4.0,4,none,True,False,4.0,4,none,both
llama,P04809,South Korea,computer programmer,neutral,45,lgbtq rights,B_optional,True,False,4.0,4,none,True,False,4.0,4,none,both
llama,P04809,South Korea,computer programmer,neutral,45,religion and secularism,A_forced,True,False,2.0,2,none,True,False,2.0,2,none,both
llama,P04809,South Korea,computer programmer,neutral,45,religion and secularism,B_optional,True,False,3.0,3,none,True,False,2.0,2,none,both
llama,P04809,South Korea,computer programmer,neutral,45,trust in government,A_forced,True,False,3.0,3,none,True,False,2.0,2,none,both
llama,P04809,South Korea,computer programmer,neutral,45,trust in government,B_optional,True,False,2.0,2,none,True,False,2.0,2,none,both
llama,P04814,South Korea,farmer,neutral,45,climate change,A_forced,True,False,4.0,4,none,True,False,4.0,4,none,both
llama,P04814,South Korea,farmer,neutral,45,climate change,B_optional,True,False,4.0,4,none,True,False,4.0,4,none,both
llama,P04814,South Korea,farmer,neutral,45,economic redistribution,A_forced,True,False,4.0,4,none,True,False,4.0,4,none,both
llama,P04814,South Korea,farmer,neutral,45,economic redistribution,B_optional,True,False,4.0,4,none,True,False,4.0,4,none,both
llama,P04814,South Korea,farmer,neutral,45,gender equality,A_forced,True,False,4.0,4,none,True,False,4.0,4,none,both
llama,P04814,South Korea,farmer,neutral,45,gender equality,B_optional,True,False,4.0,4,none,True,False,4.0,4,none,both
llama,P04814,South Korea,farmer,neutral,45,immigration,A_forced,True,False,3.0,3,none,True,False,3.0,3,none,both
llama,P04814,South Korea,farmer,neutral,45,immigration,B_optional,True,False,3.0,3,none,True,False,3.0,3,none,both
llama,P04814,South Korea,farmer,neutral,45,lgbtq rights,A_forced,True,False,4.0,4,none,True,False,4.0,4,none,both
llama,P04814,South Korea,farmer,neutral,45,lgbtq rights,B_optional,True,False,4.0,4,none,True,False,4.0,4,none,both
llama,P04814,South Korea,farmer,neutral,45,religion and secularism,A_forced,True,False,3.0,3,none,True,False,3.0,3,none,both
llama,P04814,South Korea,farmer,neutral,45,religion and secularism,B_optional,True,False,3.0,3,none,True,False,3.0,3,none,both
llama,P04814,South Korea,farmer,neutral,45,trust in government,A_forced,True,False,3.0,3,none,True,False,2.0,2,none,both
llama,P04814,South Korea,farmer,neutral,45,trust in government,B_optional,True,False,2.0,2,none,True,False,2.0,2,none,both
llama,P04819,South Korea,lawyer,neutral,45,climate change,A_forced,True,False,4.0,4,none,True,False,4.0,4,none,both
llama,P04819,South Korea,lawyer,neutral,45,climate change,B_optional,True,False,4.0,4,none,True,False,4.0,4,none,both
llama,P04819,South Korea,lawyer,neutral,45,economic redistribution,A_forced,True,False,4.0,4,none,True,False,4.0,4,none,both
llama,P04819,South Korea,lawyer,neutral,45,economic redistribution,B_optional,True,False,4.0,4,none,True,False,4.0,4,none,both
llama,P04819,South Korea,lawyer,neutral,45,gender equality,A_forced,True,False,4.0,4,none,True,False,4.0,4,none,both
llama,P04819,South Korea,lawyer,neutral,45,gender equality,B_optional,True,False,4.0,4,none,True,False,4.0,4,none,both
llama,P04819,South Korea,lawyer,neutral,45,immigration,A_forced,True,False,4.0,4,none,True,False,4.0,4,none,both
llama,P04819,South Korea,lawyer,neutral,45,immigration,B_optional,True,False,3.0,3,none,True,False,4.0,4,none,both
llama,P04819,South Korea,lawyer,neutral,45,lgbtq rights,A_forced,True,False,4.0,4,none,True,False,5.0,5,none,both
llama,P04819,South Korea,lawyer,neutral,45,lgbtq rights,B_optional,True,False,4.0,4,none,True,False,4.0,4,none,both
llama,P04819,South Korea,lawyer,neutral,45,religion and secularism,A_forced,True,False,2.0,2,none,True,False,2.0,2,none,both
llama,P04819,South Korea,lawyer,neutral,45,religion and secularism,B_optional,True,False,2.0,2,none,True,False,2.0,2,none,both
llama,P04819,South Korea,lawyer,neutral,45,trust in government,A_forced,True,False,3.0,3,none,True,False,2.0,2,none,both
llama,P04819,South Korea,lawyer,neutral,45,trust in government,B_optional,True,False,2.0,2,none,True,False,2.0,2,none,both
llama,P04826,South Korea,registered nurse,neutral,45,climate change,A_forced,True,False,4.0,4,none,True,False,4.0,4,none,both
llama,P04826,South Korea,registered nurse,neutral,45,climate change,B_optional,True,False,4.0,4,none,True,False,4.0,4,none,both
llama,P04826,South Korea,registered nurse,neutral,45,economic redistribution,A_forced,True,False,4.0,4,none,True,False,4.0,4,none,both
llama,P04826,South Korea,registered nurse,neutral,45,economic redistribution,B_optional,True,False,4.0,4,none,True,False,4.0,4,none,both
llama,P04826,South Korea,registered nurse,neutral,45,gender equality,A_forced,True,False,4.0,4,none,True,False,4.0,4,none,both
llama,P04826,South Korea,registered nurse,neutral,45,gender equality,B_optional,True,False,4.0,4,none,True,False,4.0,4,none,both
llama,P04826,South Korea,registered nurse,neutral,45,immigration,A_forced,True,False,3.0,3,none,True,False,4.0,4,none,both
llama,P04826,South Korea,registered nurse,neutral,45,immigration,B_optional,True,False,3.0,3,none,True,False,4.0,4,none,both
llama,P04826,South Korea,registered nurse,neutral,45,lgbtq rights,A_forced,True,False,4.0,4,none,True,False,5.0,5,none,both
llama,P04826,South Korea,registered nurse,neutral,45,lgbtq rights,B_optional,True,False,4.0,4,none,True,False,4.0,4,none,both
llama,P04826,South Korea,registered nurse,neutral,45,religion and secularism,A_forced,True,False,3.0,3,none,True,False,2.0,2,none,both
llama,P04826,South Korea,registered nurse,neutral,45,religion and secularism,B_optional,True,False,3.0,3,none,True,False,2.0,2,none,both
llama,P04826,South Korea,registered nurse,neutral,45,trust in government,A_forced,True,False,3.0,3,none,True,False,2.0,2,none,both
llama,P04826,South Korea,registered nurse,neutral,45,trust in government,B_optional,True,False,2.0,2,none,True,False,2.0,2,none,both
llama,P04828,South Korea,truck driver,neutral,45,climate change,A_forced,True,False,4.0,4,none,True,False,4.0,4,none,both
llama,P04828,South Korea,truck driver,neutral,45,climate change,B_optional,True,False,4.0,4,none,True,False,4.0,4,none,both
llama,P04828,South Korea,truck driver,neutral,45,economic redistribution,A_forced,True,False,4.0,4,none,True,False,4.0,4,none,both
llama,P04828,South Korea,truck driver,neutral,45,economic redistribution,B_optional,True,False,4.0,4,none,True,False,4.0,4,none,both
llama,P04828,South Korea,truck driver,neutral,45,gender equality,A_forced,True,False,4.0,4,none,True,False,4.0,4,none,both
llama,P04828,South Korea,truck driver,neutral,45,gender equality,B_optional,True,False,4.0,4,none,True,False,4.0,4,none,both
llama,P04828,South Korea,truck driver,neutral,45,immigration,A_forced,True,False,3.0,3,none,True,False,3.0,3,none,both
llama,P04828,South Korea,truck driver,neutral,45,immigration,B_optional,True,False,3.0,3,none,True,False,4.0,4,none,both
llama,P04828,South Korea,truck driver,neutral,45,lgbtq rights,A_forced,True,False,4.0,4,none,True,False,4.0,4,none,both
llama,P04828,South Korea,truck driver,neutral,45,lgbtq rights,B_optional,True,False,4.0,4,none,True,False,4.0,4,none,both
llama,P04828,South Korea,truck driver,neutral,45,religion and secularism,A_forced,True,False,3.0,3,none,True,False,3.0,3,none,both
llama,P04828,South Korea,truck driver,neutral,45,religion and secularism,B_optional,True,False,3.0,3,none,True,False,3.0,3,none,both
llama,P04828,South Korea,truck driver,neutral,45,trust in government,A_forced,True,False,3.0,3,none,True,False,2.0,2,none,both
llama,P04828,South Korea,truck driver,neutral,45,trust in government,B_optional,True,False,2.0,2,none,True,False,2.0,2,none,both
llama,P04839,South Korea,computer programmer,neutral,65,climate change,A_forced,True,False,4.0,4,none,True,False,4.0,4,none,both
llama,P04839,South Korea,computer programmer,neutral,65,climate change,B_optional,True,False,4.0,4,none,True,False,4.0,4,none,both
llama,P04839,South Korea,computer programmer,neutral,65,economic redistribution,A_forced,True,False,4.0,4,none,True,False,4.0,4,none,both
llama,P04839,South Korea,computer programmer,neutral,65,economic redistribution,B_optional,True,False,4.0,4,none,True,False,4.0,4,none,both
llama,P04839,South Korea,computer programmer,neutral,65,gender equality,A_forced,True,False,4.0,4,none,True,False,4.0,4,none,both
llama,P04839,South Korea,computer programmer,neutral,65,gender equality,B_optional,True,False,4.0,4,none,True,False,4.0,4,none,both
llama,P04839,South Korea,computer programmer,neutral,65,immigration,A_forced,True,False,4.0,4,none,True,False,4.0,4,none,both
llama,P04839,South Korea,computer programmer,neutral,65,immigration,B_optional,True,False,3.0,3,none,True,False,4.0,4,none,both
llama,P04839,South Korea,computer programmer,neutral,65,lgbtq rights,A_forced,True,False,4.0,4,none,True,False,4.0,4,none,both
llama,P04839,South Korea,computer programmer,neutral,65,lgbtq rights,B_optional,True,False,4.0,4,none,True,False,4.0,4,none,both
llama,P04839,South Korea,computer programmer,neutral,65,religion and secularism,A_forced,True,False,3.0,3,none,True,False,2.0,2,none,both
llama,P04839,South Korea,computer programmer,neutral,65,religion and secularism,B_optional,True,False,3.0,3,none,True,False,2.0,2,none,both
llama,P04839,South Korea,computer programmer,neutral,65,trust in government,A_forced,True,False,3.0,3,none,True,False,2.0,2,none,both
llama,P04839,South Korea,computer programmer,neutral,65,trust in government,B_optional,True,False,2.0,2,none,True,False,2.0,2,none,both
llama,P04844,South Korea,farmer,neutral,65,climate change,A_forced,True,False,4.0,4,none,True,False,4.0,4,none,both
llama,P04844,South Korea,farmer,neutral,65,climate change,B_optional,True,False,4.0,4,none,True,False,4.0,4,none,both
llama,P04844,South Korea,farmer,neutral,65,economic redistribution,A_forced,True,False,4.0,4,none,True,False,4.0,4,none,both
llama,P04844,South Korea,farmer,neutral,65,economic redistribution,B_optional,True,False,4.0,4,none,True,False,4.0,4,none,both
llama,P04844,South Korea,farmer,neutral,65,gender equality,A_forced,True,False,4.0,4,none,True,False,4.0,4,none,both
llama,P04844,South Korea,farmer,neutral,65,gender equality,B_optional,True,False,4.0,4,none,True,False,4.0,4,none,both
llama,P04844,South Korea,farmer,neutral,65,immigration,A_forced,True,False,4.0,4,none,True,False,4.0,4,none,both
llama,P04844,South Korea,farmer,neutral,65,immigration,B_optional,True,False,3.0,3,none,True,False,4.0,4,none,both
llama,P04844,South Korea,farmer,neutral,65,lgbtq rights,A_forced,True,False,4.0,4,none,True,False,4.0,4,none,both
llama,P04844,South Korea,farmer,neutral,65,lgbtq rights,B_optional,True,False,4.0,4,none,True,False,4.0,4,none,both
llama,P04844,South Korea,farmer,neutral,65,religion and secularism,A_forced,True,False,3.0,3,none,True,False,3.0,3,none,both
llama,P04844,South Korea,farmer,neutral,65,religion and secularism,B_optional,True,False,3.0,3,none,True,False,3.0,3,none,both
llama,P04844,South Korea,farmer,neutral,65,trust in government,A_forced,True,False,3.0,3,none,True,False,2.0,2,none,both
llama,P04844,South Korea,farmer,neutral,65,trust in government,B_optional,True,False,2.0,2,none,True,False,2.0,2,none,both
llama,P04849,South Korea,lawyer,neutral,65,climate change,A_forced,True,False,4.0,4,none,True,False,4.0,4,none,both
llama,P04849,South Korea,lawyer,neutral,65,climate change,B_optional,True,False,4.0,4,none,True,False,4.0,4,none,both
llama,P04849,South Korea,lawyer,neutral,65,economic redistribution,A_forced,True,False,4.0,4,none,True,False,4.0,4,none,both
llama,P04849,South Korea,lawyer,neutral,65,economic redistribution,B_optional,True,False,4.0,4,none,True,False,4.0,4,none,both
llama,P04849,South Korea,lawyer,neutral,65,gender equality,A_forced,True,False,4.0,4,none,True,False,4.0,4,none,both
llama,P04849,South Korea,lawyer,neutral,65,gender equality,B_optional,True,False,4.0,4,none,True,False,4.0,4,none,both
llama,P04849,South Korea,lawyer,neutral,65,immigration,A_forced,True,False,4.0,4,none,True,False,4.0,4,none,both
llama,P04849,South Korea,lawyer,neutral,65,immigration,B_optional,True,False,4.0,4,none,True,False,4.0,4,none,both
llama,P04849,South Korea,lawyer,neutral,65,lgbtq rights,A_forced,True,False,4.0,4,none,True,False,4.0,4,none,both
llama,P04849,South Korea,lawyer,neutral,65,lgbtq rights,B_optional,True,False,4.0,4,none,True,False,4.0,4,none,both
llama,P04849,South Korea,lawyer,neutral,65,religion and secularism,A_forced,True,False,2.0,2,none,True,False,2.0,2,none,both
llama,P04849,South Korea,lawyer,neutral,65,religion and secularism,B_optional,True,False,2.0,2,none,True,False,2.0,2,none,both
llama,P04849,South Korea,lawyer,neutral,65,trust in government,A_forced,True,False,3.0,3,none,True,False,2.0,2,none,both
llama,P04849,South Korea,lawyer,neutral,65,trust in government,B_optional,True,False,2.0,2,none,True,False,2.0,2,none,both
llama,P04856,South Korea,registered nurse,neutral,65,climate change,A_forced,True,False,4.0,4,none,True,False,4.0,4,none,both
llama,P04856,South Korea,registered nurse,neutral,65,climate change,B_optional,True,False,4.0,4,none,True,False,4.0,4,none,both
llama,P04856,South Korea,registered nurse,neutral,65,economic redistribution,A_forced,True,False,4.0,4,none,True,False,4.0,4,none,both
llama,P04856,South Korea,registered nurse,neutral,65,economic redistribution,B_optional,True,False,4.0,4,none,True,False,4.0,4,none,both
llama,P04856,South Korea,registered nurse,neutral,65,gender equality,A_forced,True,False,4.0,4,none,True,False,4.0,4,none,both
llama,P04856,South Korea,registered nurse,neutral,65,gender equality,B_optional,True,False,4.0,4,none,True,False,4.0,4,none,both
llama,P04856,South Korea,registered nurse,neutral,65,immigration,A_forced,True,False,4.0,4,none,True,False,4.0,4,none,both
llama,P04856,South Korea,registered nurse,neutral,65,immigration,B_optional,True,False,3.0,3,none,True,False,4.0,4,none,both
llama,P04856,South Korea,registered nurse,neutral,65,lgbtq rights,A_forced,True,False,4.0,4,none,True,False,4.0,4,none,both
llama,P04856,South Korea,registered nurse,neutral,65,lgbtq rights,B_optional,True,False,4.0,4,none,True,False,4.0,4,none,both
llama,P04856,South Korea,registered nurse,neutral,65,religion and secularism,A_forced,True,False,3.0,3,none,True,False,2.0,2,none,both
llama,P04856,South Korea,registered nurse,neutral,65,religion and secularism,B_optional,True,False,3.0,3,none,True,False,2.0,2,none,both
llama,P04856,South Korea,registered nurse,neutral,65,trust in government,A_forced,True,False,3.0,3,none,True,False,2.0,2,none,both
llama,P04856,South Korea,registered nurse,neutral,65,trust in government,B_optional,True,False,3.0,3,none,True,False,2.0,2,none,both
llama,P04858,South Korea,truck driver,neutral,65,climate change,A_forced,True,False,4.0,4,none,True,False,4.0,4,none,both
llama,P04858,South Korea,truck driver,neutral,65,climate change,B_optional,True,False,4.0,4,none,True,False,4.0,4,none,both
llama,P04858,South Korea,truck driver,neutral,65,economic redistribution,A_forced,True,False,4.0,4,none,True,False,4.0,4,none,both
llama,P04858,South Korea,truck driver,neutral,65,economic redistribution,B_optional,True,False,4.0,4,none,True,False,4.0,4,none,both
llama,P04858,South Korea,truck driver,neutral,65,gender equality,A_forced,True,False,4.0,4,none,True,False,4.0,4,none,both
llama,P04858,South Korea,truck driver,neutral,65,gender equality,B_optional,True,False,4.0,4,none,True,False,4.0,4,none,both
llama,P04858,South Korea,truck driver,neutral,65,immigration,A_forced,True,False,4.0,4,none,True,False,4.0,4,none,both
llama,P04858,South Korea,truck driver,neutral,65,immigration,B_optional,True,False,3.0,3,none,True,False,4.0,4,none,both
llama,P04858,South Korea,truck driver,neutral,65,lgbtq rights,A_forced,True,False,4.0,4,none,True,False,4.0,4,none,both
llama,P04858,South Korea,truck driver,neutral,65,lgbtq rights,B_optional,True,False,4.0,4,none,True,False,4.0,4,none,both
llama,P04858,South Korea,truck driver,neutral,65,religion and secularism,A_forced,True,False,3.0,3,none,True,False,3.0,3,none,both
llama,P04858,South Korea,truck driver,neutral,65,religion and secularism,B_optional,True,False,3.0,3,none,True,False,3.0,3,none,both
llama,P04858,South Korea,truck driver,neutral,65,trust in government,A_forced,True,False,3.0,3,none,True,False,2.0,2,none,both
llama,P04858,South Korea,truck driver,neutral,65,trust in government,B_optional,True,False,2.0,2,none,True,False,2.0,2,none,both
ministral,P00279,Brazil,computer programmer,male,25,climate change,A_forced,True,False,4.0,4,none,True,False,4.0,4,none,both
ministral,P00279,Brazil,computer programmer,male,25,climate change,B_optional,True,True,,NA,none,True,False,4.0,4,none,both
ministral,P00279,Brazil,computer programmer,male,25,economic redistribution,A_forced,True,False,3.0,3,none,True,False,3.0,3,none,both
ministral,P00279,Brazil,computer programmer,male,25,economic redistribution,B_optional,True,True,,NA,none,True,False,3.0,3,none,both
ministral,P00279,Brazil,computer programmer,male,25,gender equality,A_forced,True,False,4.0,4,none,True,False,4.0,4,none,both
ministral,P00279,Brazil,computer programmer,male,25,gender equality,B_optional,True,False,4.0,4,none,True,False,4.0,4,none,both
ministral,P00279,Brazil,computer programmer,male,25,immigration,A_forced,True,False,3.0,3,none,True,False,3.0,3,none,both
ministral,P00279,Brazil,computer programmer,male,25,immigration,B_optional,True,True,,NA,none,True,False,3.0,3,none,both
ministral,P00279,Brazil,computer programmer,male,25,lgbtq rights,A_forced,True,False,4.0,4,none,True,False,3.0,3,none,both
ministral,P00279,Brazil,computer programmer,male,25,lgbtq rights,B_optional,True,True,,NA,none,True,True,,NA,none,both
ministral,P00279,Brazil,computer programmer,male,25,religion and secularism,A_forced,True,False,3.0,3,none,True,False,3.0,3,none,both
ministral,P00279,Brazil,computer programmer,male,25,religion and secularism,B_optional,True,True,,NA,none,True,True,,NA,none,both
ministral,P00279,Brazil,computer programmer,male,25,trust in government,A_forced,True,False,3.0,3,none,True,False,3.0,3,none,both
ministral,P00279,Brazil,computer programmer,male,25,trust in government,B_optional,True,True,,NA,none,True,True,,NA,none,both
ministral,P00284,Brazil,farmer,male,25,climate change,A_forced,True,False,4.0,4,none,True,False,3.0,3,none,both
ministral,P00284,Brazil,farmer,male,25,climate change,B_optional,True,True,,NA,none,True,False,3.0,3,none,both
ministral,P00284,Brazil,farmer,male,25,economic redistribution,A_forced,True,False,3.0,3,none,True,False,3.0,3,none,both
ministral,P00284,Brazil,farmer,male,25,economic redistribution,B_optional,True,True,,NA,none,True,False,3.0,3,none,both
ministral,P00284,Brazil,farmer,male,25,gender equality,A_forced,True,False,4.0,4,none,True,False,4.0,4,none,both
ministral,P00284,Brazil,farmer,male,25,gender equality,B_optional,True,False,4.0,4,none,True,False,4.0,4,none,both
ministral,P00284,Brazil,farmer,male,25,immigration,A_forced,True,False,3.0,3,none,True,False,3.0,3,none,both
ministral,P00284,Brazil,farmer,male,25,immigration,B_optional,True,True,,NA,none,True,True,,NA,none,both
ministral,P00284,Brazil,farmer,male,25,lgbtq rights,A_forced,True,False,3.0,3,none,True,False,3.0,3,none,both
ministral,P00284,Brazil,farmer,male,25,lgbtq rights,B_optional,True,True,,NA,none,True,True,,NA,none,both
ministral,P00284,Brazil,farmer,male,25,religion and secularism,A_forced,True,False,3.0,3,none,True,False,3.0,3,none,both
ministral,P00284,Brazil,farmer,male,25,religion and secularism,B_optional,True,True,,NA,none,True,True,,NA,none,both
ministral,P00284,Brazil,farmer,male,25,trust in government,A_forced,True,False,3.0,3,none,True,False,3.0,3,none,both
ministral,P00284,Brazil,farmer,male,25,trust in government,B_optional,True,True,,NA,none,True,True,,NA,none,both
ministral,P00289,Brazil,lawyer,male,25,climate change,A_forced,True,False,4.0,4,none,True,False,3.0,3,none,both
ministral,P00289,Brazil,lawyer,male,25,climate change,B_optional,True,True,,NA,none,True,False,3.0,3,none,both
ministral,P00289,Brazil,lawyer,male,25,economic redistribution,A_forced,True,False,3.0,3,none,True,False,3.0,3,none,both
ministral,P00289,Brazil,lawyer,male,25,economic redistribution,B_optional,True,True,,NA,none,True,False,3.0,3,none,both
ministral,P00289,Brazil,lawyer,male,25,gender equality,A_forced,True,False,4.0,4,none,True,False,4.0,4,none,both
ministral,P00289,Brazil,lawyer,male,25,gender equality,B_optional,True,False,4.0,4,none,True,False,4.0,4,none,both
ministral,P00289,Brazil,lawyer,male,25,immigration,A_forced,True,False,4.0,4,none,True,False,3.0,3,none,both
ministral,P00289,Brazil,lawyer,male,25,immigration,B_optional,True,True,,NA,none,True,False,3.0,3,none,both
ministral,P00289,Brazil,lawyer,male,25,lgbtq rights,A_forced,True,False,4.0,4,none,True,False,3.0,3,none,both
ministral,P00289,Brazil,lawyer,male,25,lgbtq rights,B_optional,True,True,,NA,none,True,True,,NA,none,both
ministral,P00289,Brazil,lawyer,male,25,religion and secularism,A_forced,True,False,3.0,3,none,True,False,3.0,3,none,both
ministral,P00289,Brazil,lawyer,male,25,religion and secularism,B_optional,True,True,,NA,none,True,True,,NA,none,both
ministral,P00289,Brazil,lawyer,male,25,trust in government,A_forced,True,False,3.0,3,none,True,False,3.0,3,none,both
ministral,P00289,Brazil,lawyer,male,25,trust in government,B_optional,True,True,,NA,none,True,True,,NA,none,both
ministral,P00296,Brazil,registered nurse,male,25,climate change,A_forced,True,False,4.0,4,none,True,False,4.0,4,none,both
ministral,P00296,Brazil,registered nurse,male,25,climate change,B_optional,True,True,,NA,none,True,False,4.0,4,none,both
ministral,P00296,Brazil,registered nurse,male,25,economic redistribution,A_forced,True,False,3.0,3,none,True,False,3.0,3,none,both
ministral,P00296,Brazil,registered nurse,male,25,economic redistribution,B_optional,True,True,,NA,none,True,False,3.0,3,none,both
ministral,P00296,Brazil,registered nurse,male,25,gender equality,A_forced,True,False,4.0,4,none,True,False,4.0,4,none,both
ministral,P00296,Brazil,registered nurse,male,25,gender equality,B_optional,True,False,4.0,4,none,True,False,4.0,4,none,both
ministral,P00296,Brazil,registered nurse,male,25,immigration,A_forced,True,False,4.0,4,none,True,False,3.0,3,none,both
ministral,P00296,Brazil,registered nurse,male,25,immigration,B_optional,True,True,,NA,none,True,False,3.0,3,none,both
