persona_id,topic,response_condition,raw_text,parse_failure_reason,audit_salvaged_rating
P04104,trust in government,B_optional,"Iwouldrespondwith4,asPiotrandIimaginearebothPolishandlikelytrustingofthegovernmenttoactinthebestinterestoft",other_malformed,4
P04105,climate change,B_optional,"Iwouldrespondwith4,asPiotrandIimaginearebothPolishandrealestateagentsareawareoftheenvironmentalimpactoftheirwork",other_malformed,4
P04105,gender equality,B_optional,"Iwouldrespondwith4,asPiotrashouldbelookingformenandwomenhavingequalrightsandopportunitiesinaallaspectsofl",other_malformed,4
P04105,lgbtq rights,B_optional,"Iwouldrespondwith4,asPiotrashouldbefullyacceptthestatement.""Homosexualityandsame-sexrelationshipsshouldbefully",other_malformed,4
P04106,climate change,B_optional,"Iwouldrespondwith4,asPiotrandIimaginearebothawareoftheseriousnessandurgencyoftheclimatechangeissue.However,",other_malformed,4
P04106,gender equality,B_optional,"Iwouldrespondwith4,asPiotrashouldbelookingformenandwomenhavingequalrightsandopportunitiesinawayoflife.",other_malformed,4
P04106,trust in government,B_optional,"Iwouldrespondwith4,asPiotrandIimaginearebothdemocraticsocialists,andtheywouldliketogivegovernmentsthebenefit",other_malformed,4
P04107,climate change,B_optional,"Iwouldrespondwith4,asPiotrandIimaginearebothawareoftheseriousnessandurgencyoftheclimatechangeissue.However,",other_malformed,4
P04107,gender equality,B_optional,"Iwouldrespondwith4,asPiotrashouldbelookingformenandwomenhavingequalrightsandopportunitiesinawayoflife.",other_malformed,4
P04107,lgbtq rights,B_optional,"Iwouldrespondwith4,asPiotrashouldbellowinglyacceptedsame-sexrelationshipsandthereforelikelyagreewiththestatement.""",other_malformed,4
P04107,trust in government,B_optional,"Iwouldrespondwith4,asPiotrawouldlikelybelookingformoreinformationbeforecomingtoarulingdecision.However,Iamnot",other_malformed,4
P04108,climate change,B_optional,"Iwouldrespondwith4,asPiotrandIimaginearebothawareoftheseriousnessoftheclimatechangeissueandtheneedforgovernmentaction",other_malformed,4
P04108,gender equality,B_optional,"Iwouldrespondwith4,asPiotrashouldbelookingformenandwomenhavingequalrightsandopportunitiesinawayoflife.",other_malformed,4
P04108,lgbtq rights,B_optional,"Iwouldrespondwith4,asPiotrashouldbemorelikelytoagreewiththestatement""Homosexualityandsame-sexrelationship",other_malformed,4
P04108,trust in government,B_optional,"Iwouldrespondwith4,asIthinkPiotrmightagreewiththestatementthatthegovernmentcangenerallybetrustedtoactinthebestinterestoft",other_malformed,4
P04109,climate change,B_optional,"Iwouldrespondwith4,asPiotrandIimaginearebothawareoftheseriousnessoftheclimatechangeissueandtheneedforimmediateaction",other_malformed,4
P04109,gender equality,B_optional,"Iwouldrespondwith4,asPiotrashouldbelookingformenandwomenhavingequalrightsandopportunitiesinawayoflife.",other_malformed,4
P04109,lgbtq rights,B_optional,"Iwouldrespondwith4,asPiotrashouldbellowinglyacceptedsame-sexrelationshipsandthereforelikelyagreewiththestatement.""",other_malformed,4
P04109,trust in government,B_optional,"Iwouldrespondwith4,asPiotrandIimaginearebothPolishandlikelyvaluegovernmentactinginthebestinterestofthepeople.However",other_malformed,4
P04110,climate change,B_optional,"Iwouldrespondwith4,asPiotrandIimaginearebothPolishandlikelyawareoftheimplicationsofclimatechangeonPolandand",other_malformed,4
P04110,gender equality,B_optional,"Iwouldrespondwith4,asPiotrashouldbelookingformenandwomenhavingequalrightsandopportunitiesinawayoflife.",other_malformed,4
P04110,immigration,B_optional,"Iwouldrespondwith4,asPiotrmaybelookingforthecountry'seconomyandculturetobenefitfromimmigration.However,",other_malformed,4
P04110,lgbtq rights,B_optional,"Iwouldrespondwith4,asPiotrashouldbemorelikelytoagreewiththestatement""Homosexualityandsame-sexrelationship",other_malformed,4
P04110,trust in government,B_optional,"Iwouldrespondwith4,asPiotrmaybelookingforthegovernmenttoactinthebestinterestofthepeople,butitmaydepend",other_malformed,4
P04111,climate change,B_optional,"Iwouldrespondwith4,asPiotrandIimaginearebothawareoftheseriousnessoftheclimatechangeissueandtheneedforgovernmentaction",other_malformed,4
P04111,gender equality,B_optional,"Iwouldrespondwith4,asPiotrashouldbelookingformenandwomenhavingequalrightsandopportunitiesinawayoflife.",other_malformed,4
P04111,immigration,B_optional,"Iwouldrespondwith4,asPiotrworksinaccountingandmayappreciatethefinancialbenefitsofimmigration.However,Icannotbe",other_malformed,4
P04111,lgbtq rights,B_optional,"Iwouldrespondwith4,asPiotrashouldbefullyacceptthestatement.""Homosexualityandsame-sexrelationshipsshouldbefully",other_malformed,4
P04111,trust in government,B_optional,"Iwouldrespondwith4,asPiotrisawomanandhisperspectivemaybemorelikelytobelookeduponthegovernmentactingint",other_malformed,4
P04112,climate change,B_optional,"Iwouldrespondwith4,asPiotrashouldbemoreawareoftheclimatechangeissueanditsimmediateseriousconsequences,",other_malformed,4
P04112,gender equality,B_optional,"Iwouldrespondwith4,asPiotrashouldbelookingformenandwomenhavingequalrightsandopportunitiesinawayoflife.",other_malformed,4
P04112,immigration,B_optional,"Iwouldrespondwith4,asPiotrmaybelookingforthecountrytogetbetterandthatsomethingthatcanbenefitthecountry'se",other_malformed,4
P04112,lgbtq rights,A_forced,Iwouldrespondwith4.,other_malformed,4
P04112,lgbtq rights,B_optional,"Iwouldrespondwith4,asPiotrashouldbemorelikelytoagreewiththestatement""Homosexualityandsame-sexrelationship",other_malformed,4
P04112,religion and secularism,A_forced,Iwouldrespondwith4.,other_malformed,4
P04112,trust in government,B_optional,"Iwouldrespondwith4,asPiotrashouldbelookingforthegovernmenttoactinthebestinterestofthepeople.However,",other_malformed,4
P04113,climate change,B_optional,"Iwouldrespondwith4,asPiotrashouldbemoreawareoftheenvironmentalissuesandtheneedforgovernmentactiononclimat",other_malformed,4
P04113,gender equality,B_optional,"Iwouldrespondwith4,asPiotrashouldbelookingformenandwomenhavingequalrightsandopportunitiesinactionsuchasarchitect",other_malformed,4
P04113,immigration,B_optional,"Iwouldrespondwith4,asPiotrworksinthearchitecturalfield,whichisalsocultural,andmaybelookingforthecountry",other_malformed,4
P04113,lgbtq rights,B_optional,"Iwouldrespondwith4,asPiotrashouldbefullyacceptthestatementandsomewhatagreewithit.However,Iamnotin",other_malformed,4
P04113,religion and secularism,A_forced,Iwouldrespondwith4.,other_malformed,4
P04113,trust in government,B_optional,"Iwouldrespondwith4,asPiotrashouldbelookingforthegovernmenttoactinthebestinterestofthepeople,however,",other_malformed,4
P04114,climate change,B_optional,"Iwouldrespondwith4,asPiotrandIimaginearebothPolishandlikelyawareoftheenvironmentalandclimatechangetopics.",other_malformed,4
P04114,gender equality,B_optional,"Iwouldrespondwith4,asPiotrashouldbelookingformenandwomenhavingequalrightsandopportunitiesinawayoflife.",other_malformed,4
P04114,lgbtq rights,B_optional,"Iwouldrespondwith4,asPiotrashouldbefullyacceptthestatement.""Homosexualityandsame-sexrelationshipsshouldbefully",other_malformed,4
P04114,trust in government,B_optional,"Iwouldrespondwith4,asPiotrmaybelookingforthegovernmenttoactinthebestinterestofthepeople,buthemayalso",other_malformed,4
P04115,climate change,B_optional,"Iwouldrespondwith4,asPiotrandIimaginearebothawareoftheseriousnessandurgencyoftheclimatechangeissue.However,",other_malformed,4
P04115,gender equality,B_optional,"Iwouldrespondwith4,asPiotrashouldbelookingformenandwomenhavingequalrightsandopportunitiesinawayoflife.",other_malformed,4
P04115,lgbtq rights,B_optional,"Iwouldrespondwith4,asPiotrashouldbefullyacceptthestatement.""Homosexualityandsame-sexrelationshipsshouldbefully",other_malformed,4
P04115,religion and secularism,A_forced,Iwouldrespondwith4.,other_malformed,4
P04115,trust in government,B_optional,"Iwouldrespondwith4,asIthinkPiotr,beingamanandlikelyhavingstrongvaluesofsocialjusticeandequality,mightbelookingfor",other_malformed,4
P04116,climate change,B_optional,"Iwouldrespondwith4,asPiotrandIimaginearebothPolishandmaybemoreawareoftheenvironmentalissuesfacingPoland",other_malformed,4
P04116,gender equality,B_optional,"Iwouldrespondwith4,asPiotrashouldbelookingformenandwomenhavingequalrightsandopportunitiesinawayoflife.",other_malformed,4
P04116,immigration,B_optional,"Iwouldrespondwith4,asPiotrmaybelookingforthecountry'seconomyandculturetobenefitfromimmigration.However,",other_malformed,4
P04116,lgbtq rights,B_optional,"Iwouldrespondwith4,asPiotrashouldbemorelikelytoagreewiththestatement""Homosexualityandsame-sexrelationship",other_malformed,4
P04116,trust in government,B_optional,"Iwouldrespondwith4,asIthinkPiotrwouldviewthisstatementasagovernmentthatcangenerallybetrustedtoactinthebestinterest",other_malformed,4
P04117,climate change,B_optional,"Iwouldrespondwith4,asPiotrandIimaginearebothPolishandmayberecognizantoftheenvironmentalandclimatechange",other_malformed,4
P04117,gender equality,B_optional,"Iwouldrespondwith4,asPiotrashouldbelookingformenandwomenhavingequalrightsandopportunitiesinactionsuchascho",other_malformed,4
P04117,immigration,B_optional,"Iwouldrespondwith4,asPiotrmaybelookingforthecountrytogetbetterforitscitizens,includingthoseimmigrating.However",other_malformed,4
P04117,lgbtq rights,B_optional,"Iwouldrespondwith4,asPiotrashouldbefullyacceptthestatement.""Homosexualityandsame-sexrelationshipsshouldbefully",other_malformed,4
P04117,trust in government,B_optional,"Iwouldrespondwith4,asPiotrandIimaginearebothPolishandmaybelookingforthegovernmenttobetakingcareofthe",other_malformed,4
P04118,climate change,B_optional,"Iwouldrespondwith4,asPiotrandIimaginearebothawareoftheseriousnessandurgencyoftheclimatechangeissue.However,",other_malformed,4
P04118,gender equality,B_optional,"Iwouldrespondwith4,asPiotrashouldbelookingformenandwomenhavingequalrightsandopportunitiesinawayoflife.",other_malformed,4
P04118,immigration,B_optional,"Iwouldrespondwith4,asPiotrbeingaworkingprofessionalandpossiblyhavingexperienceinworkingwithpeoplefromdifferentbackgroundswouldappreciatethe",other_malformed,4
P04118,lgbtq rights,B_optional,"Iwouldrespondwith4,asPiotrashouldbefullyacceptthestatement.""Homosexualityandsame-sexrelationshipsshouldbefully",other_malformed,4
P04118,religion and secularism,A_forced,Iwouldrespondwith4.,other_malformed,4
P04118,trust in government,B_optional,"Iwouldrespondwith4,asIthinkPiotr,beingawaryandcautiousperson,mightbelookingformoreinformationbeforefully",other_malformed,4
P04119,climate change,B_optional,"Iwouldrespondwith4,asPiotrandIimaginearebothawareoftheseriousnessandurgencyoftheclimatechangeissue.However,",other_malformed,4
P04119,gender equality,B_optional,"Iwouldrespondwith4,asPiotrashouldbelookingformenandwomenhavingequalrightsandopportunitiesinawayoflife.",other_malformed,4
P04119,immigration,B_optional,"Iwouldrespondwith4,asPiotrmaybelookingforthecountrytogetbetterandthatsomethingthatimmigrationcouldbring.However",other_malformed,4
P04119,lgbtq rights,B_optional,"Iwouldrespondwith4,asPiotrashouldbefullyacceptthestatement.""Homosexualityandsame-sexrelationshipsshouldbefully",other_malformed,4
P04119,trust in government,B_optional,"Iwouldrespondwith4,asPiotrandIimaginearebothPolishandlikelyvaluegovernmentactinginthebestinterestofthepeople.However",other_malformed,4
P04120,climate change,B_optional,"Iwouldrespondwith4,asPiotrandIimaginearebothawareoftheseriousnessoftheclimatechangeissueanditsimmediateser",other_malformed,4
P04120,gender equality,B_optional,"Iwouldrespondwith4,asPiotrashouldbelookingformenandwomenhavingequalrightsandopportunitiesinactionsuchasfinding",other_malformed,4
P04120,immigration,B_optional,"Iwouldrespondwith4,asPiotrmaybelookingforthecountry'seconomyandculturetobenefitfromimmigration.However,",other_malformed,4
P04120,lgbtq rights,B_optional,"Iwouldrespondwith4,asPiotrashouldbemorelikelytoagreewiththestatement""Homosexualityandsame-sexrelationship",other_malformed,4
P04120,religion and secularism,A_forced,Iwouldrespondwith4.,other_malformed,4
P04120,trust in government,B_optional,"Iwouldrespondwith4,asIimaginePiotrmightagreewiththestatementthatthegovernmentcangenerallybetrustedtoactinthebest",other_malformed,4
P04121,climate change,B_optional,"Iwouldrespondwith4,asPiotrandIimaginearebothawareoftheseriousnessandurgencyoftheclimatechangeissue.However,",other_malformed,4
P04121,gender equality,B_optional,"Iwouldrespondwith4,asPiotrashouldbelookingformenandwomenhavingequalrightsandopportunitiesinawayoflife.",other_malformed,4
P04121,immigration,B_optional,"Iwouldrespondwith4,asPiotrandIimaginearebothawareofthepotentialeconomicandculturalsocialandeconomicbenefitsofimmigration",other_malformed,4
P04121,lgbtq rights,B_optional,"Iwouldrespondwith4,asPiotrashouldbelookingformoreequalityandinclusion,andhemightbelookingforamore",other_malformed,4
P04121,trust in government,B_optional,"Iwouldrespondwith4,asPiotrandIimaginearebothwell-informedandconcernedaboutgovernmentandpolitics.Theywouldlikelybelook",other_malformed,4
P04122,climate change,B_optional,"Iwouldrespondwith4,asPiotrandIimaginearebothawareoftheseriousnessandurgencyoftheclimatechangeissue.However,",other_malformed,4
P04122,gender equality,B_optional,"Iwouldrespondwith4,asPiotrashouldbelookingformenandwomenhavingequalrightsandopportunitiesinawayoflife.",other_malformed,4
P04122,lgbtq rights,B_optional,"Iwouldrespondwith4,asPiotrashouldbemorelikelytoagreewiththestatement""Homosexualityandsame-sexrelationship",other_malformed,4
P04122,trust in government,B_optional,"Iwouldrespondwith4,asIthinkPiotr,beingamanandlikelyhavingstrongbeliefsinjusticeandequality,mightagreewiththestatementthat",other_malformed,4
P04123,climate change,B_optional,"Iwouldrespondwith4,asPiotrashouldbemoreawareoftheenvironmentalissuesandtheneedforgovernmentactiononclimat",other_malformed,4
P04123,gender equality,B_optional,"Iwouldrespondwith4,asPiotrashouldbelookingformenandwomenhavingequalrightsandopportunitiesinawayoflife.",other_malformed,4
P04123,lgbtq rights,B_optional,"Iwouldrespondwith4,asPiotrashouldbemorelikelytoagreewiththestatement""Homosexualityandsame-sexrelationship",other_malformed,4
P04123,trust in government,B_optional,"Iwouldrespondwith4,asIthinkPiotr,beingamanandlikelyhavingstrongvaluesofsocialjusticeandequality,mightbelookingfort",other_malformed,4
P04124,climate change,B_optional,"Iwouldrespondwith4,asPiotrandIimaginearebothawareoftheseriousnessoftheclimatechangeissueanditsimmediateser",other_malformed,4
P04124,gender equality,B_optional,"Iwouldrespondwith4,asPiotrandIimaginewouldunderstandtheimportanceofequalityandwouldliketobeasewhereit'spossible.",other_malformed,4
P04124,immigration,B_optional,"Iwouldrespondwith4,asPiotrmaybelookingforthecountry'seconomyandculturetobenefitfromimmigration.However,",other_malformed,4
P04124,lgbtq rights,B_optional,"Iwouldrespondwith4,asPiotrashouldbemorelikelytoagreewiththestatement""Homosexualityandsame-sexrelationship",other_malformed,4
P04124,trust in government,B_optional,"Iwouldrespondwith4,asIthinkPiotrwouldviewthisstatementaspositiveandagreewithit.BasedonwhatI'vetoldyou",other_malformed,4
P04125,climate change,B_optional,"Iwouldrespondwith4,asPiotrandIimaginearebothawareoftheseriousnessandurgencyoftheclimatechangeissue.However,",other_malformed,4
P04125,gender equality,B_optional,"Iwouldrespondwith4,asPiotrashouldbelookingformenandwomenhavingequalrightsandopportunitiesinawayoflife.",other_malformed,4
P04125,immigration,B_optional,"Iwouldrespondwith4,asPiotrmaybelookingforthecountrytogetbetterandthatsomethingthatcanbenefitthecountry'se",other_malformed,4
P04125,lgbtq rights,B_optional,"Iwouldrespondwith4,asPiotrashouldbefullyacceptthestatementandsomewhatagreewithit.However,Iamnotin",other_malformed,4
P04125,trust in government,B_optional,"Iwouldrespondwith4,asIthinkPiotr,beingamanandhavingexperiencedifferentsocietiesthroughouthislife,mightbe",other_malformed,4
P04126,climate change,B_optional,"Iwouldrespondwith4,asPiotrandIimaginearebothawareoftheseriousnessandurgencyoftheclimatechangeissue.However,",other_malformed,4
P04126,gender equality,B_optional,"Iwouldrespondwith4,asPiotrashouldbelookingformenandwomenhavingequalrightsandopportunitiesinawayoflife.",other_malformed,4
P04126,lgbtq rights,B_optional,"Iwouldrespondwith4,asPiotrashouldbefullyacceptthestatementandsomewhatagreewithit.However,Iamnotin",other_malformed,4
P04127,climate change,B_optional,"Iwouldrespondwith4,asPiotrandIimaginearebothawareoftheseriousnessoftheclimatechangeissueandtheneedforgovernmentaction",other_malformed,4
P04127,gender equality,B_optional,"Iwouldrespondwith4,asPiotrashouldbelookingformenandwomenhavingequalrightsandopportunitiesinawayoflife.",other_malformed,4
P04127,immigration,B_optional,"Iwouldrespondwith4,asPiotrmaybelookingforthecountrytoimprovetheconomyandculture,sothestatementcouldmake",other_malformed,4
P04127,lgbtq rights,B_optional,"Iwouldrespondwith4,asPiotrashouldbemorelikelytoagreewiththestatement""Homosexualityandsame-sexrelationship",other_malformed,4
P04127,trust in government,B_optional,"Iwouldrespondwith4,asPiotrmaybelookingforthegovernmenttoactinthebestinterestofthepeople,buthemayalso",other_malformed,4
P04128,climate change,B_optional,"Iwouldrespondwith4,asPiotrandIimaginearebothawareoftheseriousnessandurgencyoftheclimatechangeissue.However,",other_malformed,4
P04128,gender equality,B_optional,"Iwouldrespondwith4,asPiotrashouldbelookingformenandwomenhavingequalrightsandopportunitiesinawayoflife.",other_malformed,4
P04128,immigration,B_optional,"Iwouldrespondwith4,asPiotrandIwouldimaginearebothawareofthepotentialbenefitsofimmigrationforthecountry'seconom",other_malformed,4
P04128,lgbtq rights,B_optional,"Iwouldrespondwith4,asPiotrashouldbefullyacceptthestatementandsomewhatagreewithit.However,Iamnotin",other_malformed,4
P04128,religion and secularism,A_forced,Iwouldrespondwith4.,other_malformed,4
P04128,trust in government,B_optional,"Iwouldrespondwith4,asIthinkPiotr,beingajournalistandpossiblybeingmoreliberalandinhisthinking,mightbemorelikelyto",other_malformed,4
P04129,climate change,B_optional,"Iwouldrespondwith4,asPiotrandIimaginearebothlawyersandareawareoftheurgencyoffindingsolutionsformankind.",other_malformed,4
P04129,gender equality,B_optional,"Iwouldrespondwith4,asPiotrashouldbelookingformenandwomenhavingequalrightsandopportunitiesinawayoflife.",other_malformed,4
P04129,immigration,B_optional,"Iwouldrespondwith4,asPiotrashouldbelookingattheeconomicandculturalsimilaritiesanddifferencesbetweencountrieswhenconsidering",other_malformed,4
P04129,lgbtq rights,A_forced,Iwouldrespondwith4.,other_malformed,4
P04129,lgbtq rights,B_optional,"Iwouldrespondwith4,asPiotrashouldbefullyacceptthestatementandsomewhatagreewithit.However,Iamnotin",other_malformed,4
P04129,religion and secularism,A_forced,Iwouldrespondwith4.,other_malformed,4
P04129,trust in government,B_optional,"Iwouldrespondwith4,asPiotrashouldbelookingforthegovernmenttoactinthebestinterestofthepeopleasawoman",other_malformed,4
P04130,climate change,B_optional,"Iwouldrespondwith4,asPiotrandIimaginearebothawareoftheseriousnessoftheclimatechangeissueanditsimmediateser",other_malformed,4
P04130,gender equality,B_optional,"Iwouldrespondwith4,asPiotrandIimaginewouldunderstandtheimportanceofequalityandopportunityforall,andIthinkhewouldliket",other_malformed,4
P04130,immigration,B_optional,"Iwouldrespondwith4,asPiotrmaybelookingforthecountry'seconomyandculturetobenefitfromimmigration.However,",other_malformed,4
P04130,lgbtq rights,B_optional,"Iwouldrespondwith4,asPiotrashouldbemorelikelytoagreewiththestatement""Homosexualityandsame-sexrelationship",other_malformed,4
P04130,trust in government,B_optional,"Iwouldrespondwith4,asPiotrandIimaginearebothPolishandmaybelookingforthegovernmenttobetakingcareofthe",other_malformed,4
P04131,climate change,B_optional,"Iwouldrespondwith4,asPiotrandIimaginearebothawareoftheseriousnessandurgencyoftheclimatechangeissue.However,",other_malformed,4
P04131,gender equality,B_optional,"Iwouldrespondwith4,asPiotrashouldbelookingformenandwomenhavingequalrightsandopportunitiesinawayoflife.",other_malformed,4
P04131,lgbtq rights,B_optional,"Iwouldrespondwith4,asPiotrashouldbemorelikelytoagreewiththestatement""Homosexualityandsame-sexrelationship",other_malformed,4
P04131,trust in government,B_optional,"Iwouldrespondwith4,asIthinkPiotr,beingamanandworkinginthehelpmedicine,wouldbelargelytrustingint",other_malformed,4
P04132,climate change,B_optional,"Iwouldrespondwith4,asPiotrandIimaginearebothPolishandlikelyawareoftheenvironmentalandecologicalchallengesthat",other_malformed,4
P04132,gender equality,B_optional,"Iwouldrespondwith4,asPiotrashouldbelookingformenandwomenhavingequalrightsandopportunitiesinawayoflife.",other_malformed,4
P04133,climate change,B_optional,"Iwouldrespondwith4,asPiotrandIimaginearebothawareoftheseriousnessandurgencyoftheclimatechangeissue.However,",other_malformed,4
P04133,gender equality,B_optional,"Iwouldrespondwith4,asPiotrashouldbelookingformenandwomenhavingequalrightsandopportunitiesinawayoflife.",other_malformed,4
P04133,immigration,B_optional,"Iwouldrespondwith4,asPiotrmaybelookingforthecountrytoimprovetheconomyandculture,sothestatementcouldmake",other_malformed,4
P04133,lgbtq rights,B_optional,"Iwouldrespondwith4,asPiotrashouldbefullyacceptthestatement.""Homosexualityandsame-sexrelationshipsshouldbefully",other_malformed,4
P04133,trust in government,B_optional,"Iwouldrespondwith4,asPiotrandIimaginearebothPolishandlikelyvaluegovernmentactinginthebestinterestofthepeople.However",other_malformed,4
P04134,climate change,B_optional,"Iwouldrespondwith4,asPiotrandIimaginearebothawareoftheseriousnessandurgencyoftheclimatechangeissue.However,",other_malformed,4
P04134,gender equality,B_optional,"Iwouldrespondwith4,asPiotrashouldbelookingformenandwomenhavingequalrightsandopportunitiesinactionsuchaspol",other_malformed,4
P04134,lgbtq rights,B_optional,"Iwouldrespondwith4,asPiotrashouldbemorelikelytoagreewiththestatement""Homosexualityandsame-sexrelationship",other_malformed,4
P04134,trust in government,B_optional,"Iwouldrespondwith4,asPiotrandIimaginearebothPolishandlikelytrustingofthegovernmenttoactinthebestinterestoft",other_malformed,4
P04135,climate change,B_optional,"Iwouldrespondwith4,asPiotrandIimaginearebothPolishandrealestateagentsarelikelytobeawareoftheimpactsof",other_malformed,4
P04135,gender equality,B_optional,"Iwouldrespondwith4,asPiotrashouldbelookingformenandwomenhavingequalrightsandopportunitiesinawayoflife.",other_malformed,4
P04135,trust in government,B_optional,"Iwouldrespondwith4,asIthinkPiotr,beingamanandhavingexperiencedifferentsocietalissues,mightbelookingforthegovernment",other_malformed,4
P04136,climate change,B_optional,"Iwouldrespondwith4,asPiotrandIimaginearebothawareoftheseriousnessandurgencyoftheclimatechangeissue.However,",other_malformed,4
P04136,gender equality,B_optional,"Iwouldrespondwith4,asPiotrashouldbelookingformenandwomenhavingequalrightsandopportunitiesinawayoflife.",other_malformed,4
P04137,climate change,B_optional,"Iwouldrespondwith4,asPiotrandIimaginearebothawareoftheseriousnessandurgencyoftheclimatechangeissue.However,",other_malformed,4
P04137,gender equality,B_optional,"Iwouldrespondwith4,asPiotrashouldbelookingformenandwomenhavingequalrightsandopportunitiesinawayoflife.",other_malformed,4
P04137,lgbtq rights,B_optional,"Iwouldrespondwith4,asPiotrashouldbefullyacceptthestatementandsomewhatagreewithit.However,Iamnotin",other_malformed,4
P04137,trust in government,B_optional,"Iwouldrespondwith4,asPiotrandIimaginearebothcitizensofPolandandthegovernmentofPolandhasplayedanimportantrolein",other_malformed,4
P04138,climate change,B_optional,"Iwouldrespondwith4,asPiotrandIimaginearebothawareoftheseriousnessoftheclimatechangeissueanditsimmediateser",other_malformed,4
P04138,gender equality,B_optional,"Iwouldrespondwith4,asPiotrashouldbelookingformenandwomenhavingequalrightsandopportunitiesinawayoflife.",other_malformed,4
P04138,immigration,B_optional,"Iwouldrespondwith4,asPiotrmaybelookingforthecountry'seconomyandculturetobenefitfromimmigration.However,",other_malformed,4
P04138,trust in government,B_optional,"Iwouldrespondwith4,asIthinkPiotrwouldviewthisstatementasneutral-leaningpositive.Whilehemaynotfullyagreewiththe",other_malformed,4
P04139,climate change,B_optional,"Iwouldrespondwith4,asPiotrandIimaginearebothawareoftheseriousnessandurgencyoftheclimatechangeissue.However,",other_malformed,4
P04139,gender equality,B_optional,"Iwouldrespondwith4,asPiotrashouldbelookingformenandwomenhavingequalrightsandopportunitiesinawaythatisconsistent",other_malformed,4
P04139,lgbtq rights,B_optional,"Iwouldrespondwith4,asPiotrashouldbellowingacceptedsame-sexrelationshipsandthereforelikelytoagreewiththestatement",other_malformed,4
P04140,climate change,B_optional,"Iwouldrespondwith4,asPiotrandIimaginearebothawareoftheseriousnessoftheclimatechangeissueanditsimmediateser",other_malformed,4
P04140,gender equality,B_optional,"Iwouldrespondwith4,asPiotrashouldbelookingformenandwomenhavingequalrightsandopportunitiesinawayoflife.",other_malformed,4
P04140,immigration,B_optional,"Iwouldrespondwith4,asPiotrmaybelookingforthecountry'seconomyandculturetobenefitfromimmigration.However,",other_malformed,4
P04140,lgbtq rights,B_optional,"Iwouldrespondwith4,asPiotrashouldbefullyacceptthestatementandsomewhatagreewithit.However,Iamnotin",other_malformed,4
P04140,trust in government,B_optional,"Iwouldrespondwith4,asPiotrmaybelookingforthegovernmenttoactinthebestinterestofthepeople,butitmaydepend",other_malformed,4
P04141,climate change,B_optional,"Iwouldrespondwith4,asKatarzynaisawomanaccountant,whichmeanshouldbeawareoftheenvironmentalandeconomicimp",other_malformed,4
P04141,gender equality,B_optional,"Iwouldrespondwith4,asKatarzynawouldlikelyagreewiththestatement.""Menandwomenshouldhaveequalrightsandop",other_malformed,4
P04141,trust in government,B_optional,"Iwouldrespondwith4,asKatarzynaisawomanandPolandhasagovernmentthatistakecontrolofthecountryandmake",other_malformed,4
P04142,climate change,B_optional,"Iwouldrespondwith4,asKatarzynaisawomanwhoisconcernedabouttheenvironmentandthefutureoftheplanet.Itisfair",other_malformed,4
P04142,gender equality,B_optional,"Iwouldrespondwith4,asKatarzynahasidentifiessasawomanandit'simportantforwomentohaveequalrights",other_malformed,4
P04142,trust in government,B_optional,"Iwouldrespondwith4,asKatarzynawouldlikelybelookingformoreinformationbeforeformulatingheropiniononthisstatement.She",other_malformed,4
P04143,climate change,B_optional,"Iwouldrespondwith4,asKatarzynaisawomanofarchitectandisthereforelikelytoreadandunderstandtheimplicationsof",other_malformed,4
P04143,gender equality,B_optional,"Iwouldrespondwith4,asKatarzynahasidentifiessasawomanandit'slikelythatshebelievesinequality",other_malformed,4
P04143,lgbtq rights,B_optional,"Iwouldrespondwith4,asKatarzynahasidentifiessheasawoman,whichislikelytohaveheridentifywiththe",other_malformed,4
P04143,trust in government,B_optional,"Iwouldrespondwith4,asKatarzynawouldlikelybelookingformoreinformationbeforeformulatingheropiniononthisstatement.However",other_malformed,4
P04144,climate change,B_optional,"Iwouldrespondwith4,asKatarzynaisawomanwhoidentifiesasawomanandis25yearsold.Itisth",other_malformed,4
P04144,gender equality,B_optional,"Iwouldrespondwith4,asKatarzynahasidentifiessasawomanandit'slikelythatshebelievesinequality",other_malformed,4
P04144,trust in government,B_optional,"Iwouldrespondwith4,asKatarzynawouldlikelybelookingformoreinformationbeforeformulatingheropiniononthisstatement.However",other_malformed,4
P04145,climate change,B_optional,"Iwouldrespondwith4,asKatarzynaisawomanof25yearsold,identifiesasawoman,andworksasab",other_malformed,4
P04145,gender equality,B_optional,"Iwouldrespondwith4,asKatarzynahasidentifiessasawomanandit'slikelythatshebelievesinequality",other_malformed,4
P04145,lgbtq rights,B_optional,"Iwouldrespondwith4,asKatarzynahasidentifiesasawomanandismulticultural,sheshouldbelooking",other_malformed,4
P04145,trust in government,B_optional,"Iwouldrespondwith4,asKatarzynawouldlikelybelookingformoreinformationbeforeformulatingheropiniononthisstatement.However",other_malformed,4
P04146,climate change,B_optional,"Iwouldrespondwith4,asKatarzynaisawomanof25yearsold,identifiesasawoman,andworksasac",other_malformed,4
P04146,gender equality,B_optional,"Iwouldrespondwith4,asKatarzynahasidentifiessasawomanandit'simportantforwomentohaveequalrights",other_malformed,4
P04146,trust in government,B_optional,"Iwouldrespondwith4,asKatarzynawouldlikelybelookingformoreinformationbeforecomingtoarulingdecision.Shemaybel",other_malformed,4
P04147,climate change,B_optional,"Iwouldrespondwith4,asKatarzynaisawomanwhoidentifiesasPolish,whichmeanssheisthinkingseriously",other_malformed,4
