persona_id,topic,country,profession,a_valid,a_rating,b_answered,b_abstained,b_rating
P04331,trust in government,South Africa,doctor,True,3.0,True,False,3.0
P04332,climate change,South Africa,electrician,True,4.0,True,False,4.0
P04332,gender equality,South Africa,electrician,True,4.0,True,False,4.0
P04332,immigration,South Africa,electrician,True,4.0,True,False,4.0
P04332,lgbtq rights,South Africa,electrician,True,4.0,True,False,4.0
P04332,religion and secularism,South Africa,electrician,True,3.0,True,False,3.0
P04332,economic redistribution,South Africa,electrician,True,4.0,True,False,4.0
P04332,trust in government,South Africa,electrician,True,3.0,True,False,2.0
P04333,climate change,South Africa,elementary school teacher,True,4.0,True,False,4.0
P04333,gender equality,South Africa,elementary school teacher,True,5.0,True,False,4.0
P04333,immigration,South Africa,elementary school teacher,True,4.0,True,False,4.0
P04333,lgbtq rights,South Africa,elementary school teacher,True,4.0,True,False,4.0
P04333,religion and secularism,South Africa,elementary school teacher,True,3.0,True,False,3.0
P04333,economic redistribution,South Africa,elementary school teacher,True,4.0,True,False,4.0
P04333,trust in government,South Africa,elementary school teacher,True,3.0,True,False,3.0
P04334,climate change,South Africa,farmer,True,4.0,True,False,4.0
P04334,gender equality,South Africa,farmer,True,4.0,True,False,4.0
P04334,immigration,South Africa,farmer,True,4.0,True,False,4.0
P04334,lgbtq rights,South Africa,farmer,True,4.0,True,False,3.0
P04334,religion and secularism,South Africa,farmer,True,3.0,True,False,3.0
P04334,economic redistribution,South Africa,farmer,True,4.0,True,False,4.0
P04334,trust in government,South Africa,farmer,True,3.0,True,False,3.0
P04335,climate change,South Africa,flight attendant,True,4.0,True,False,4.0
P04335,gender equality,South Africa,flight attendant,True,5.0,True,False,4.0
P04335,immigration,South Africa,flight attendant,True,4.0,True,False,4.0
P04335,lgbtq rights,South Africa,flight attendant,True,4.0,True,False,4.0
P04335,religion and secularism,South Africa,flight attendant,True,3.0,True,False,3.0
P04335,economic redistribution,South Africa,flight attendant,True,4.0,True,False,4.0
P04335,trust in government,South Africa,flight attendant,True,3.0,True,False,3.0
P04336,climate change,South Africa,hairdresser,True,4.0,True,False,4.0
P04336,gender equality,South Africa,hairdresser,True,4.0,True,False,4.0
P04336,immigration,South Africa,hairdresser,True,4.0,True,False,4.0
P04336,lgbtq rights,South Africa,hairdresser,True,4.0,True,False,4.0
P04336,religion and secularism,South Africa,hairdresser,True,3.0,True,False,3.0
P04336,economic redistribution,South Africa,hairdresser,True,4.0,True,False,4.0
P04336,trust in government,South Africa,hairdresser,True,3.0,True,False,3.0
P04337,climate change,South Africa,janitor,True,4.0,True,False,4.0
P04337,gender equality,South Africa,janitor,True,4.0,True,False,4.0
P04337,immigration,South Africa,janitor,True,4.0,True,False,4.0
P04337,lgbtq rights,South Africa,janitor,True,4.0,True,False,4.0
P04337,religion and secularism,South Africa,janitor,True,3.0,True,False,3.0
P04337,economic redistribution,South Africa,janitor,True,4.0,True,False,4.0
P04337,trust in government,South Africa,janitor,True,3.0,True,False,2.0
P04338,climate change,South Africa,journalist,True,4.0,True,False,4.0
P04338,gender equality,South Africa,journalist,True,5.0,True,False,4.0
P04338,immigration,South Africa,journalist,True,4.0,True,False,4.0
P04338,lgbtq rights,South Africa,journalist,True,4.0,True,False,4.0
P04338,religion and secularism,South Africa,journalist,True,3.0,True,False,3.0
P04338,economic redistribution,South Africa,journalist,True,4.0,True,False,4.0
P04338,trust in government,South Africa,journalist,True,2.0,True,False,2.0
P04339,climate change,South Africa,lawyer,True,4.0,True,False,4.0
P04339,gender equality,South Africa,lawyer,True,5.0,True,False,4.0
P04339,immigration,South Africa,lawyer,True,4.0,True,False,4.0
P04339,lgbtq rights,South Africa,lawyer,True,4.0,True,False,4.0
P04339,religion and secularism,South Africa,lawyer,True,3.0,True,False,3.0
P04339,economic redistribution,South Africa,lawyer,True,4.0,True,False,4.0
P04339,trust in government,South Africa,lawyer,True,3.0,True,False,2.0
P04340,climate change,South Africa,mechanic,True,4.0,True,False,4.0
P04340,gender equality,South Africa,mechanic,True,4.0,True,False,4.0
P04340,immigration,South Africa,mechanic,True,4.0,True,False,4.0
P04340,lgbtq rights,South Africa,mechanic,True,4.0,True,False,4.0
P04340,religion and secularism,South Africa,mechanic,True,3.0,True,False,3.0
P04340,economic redistribution,South Africa,mechanic,True,4.0,True,False,4.0
P04340,trust in government,South Africa,mechanic,True,3.0,True,False,2.0
P04341,climate change,South Africa,paramedic,True,4.0,True,False,4.0
P04341,gender equality,South Africa,paramedic,True,5.0,True,False,4.0
P04341,immigration,South Africa,paramedic,True,4.0,True,False,4.0
P04341,lgbtq rights,South Africa,paramedic,True,4.0,True,False,4.0
P04341,religion and secularism,South Africa,paramedic,True,3.0,True,False,3.0
P04341,economic redistribution,South Africa,paramedic,True,4.0,True,False,4.0
P04341,trust in government,South Africa,paramedic,True,3.0,True,False,2.0
P04342,climate change,South Africa,pharmacist,True,4.0,True,False,4.0
P04342,gender equality,South Africa,pharmacist,True,5.0,True,False,4.0
P04342,immigration,South Africa,pharmacist,True,4.0,True,False,4.0
P04342,lgbtq rights,South Africa,pharmacist,True,4.0,True,False,4.0
P04342,religion and secularism,South Africa,pharmacist,True,3.0,True,False,3.0
P04342,economic redistribution,South Africa,pharmacist,True,4.0,True,False,4.0
P04342,trust in government,South Africa,pharmacist,True,3.0,True,False,3.0
P04343,climate change,South Africa,plumber,True,4.0,True,False,4.0
P04343,gender equality,South Africa,plumber,True,4.0,True,False,4.0
P04343,immigration,South Africa,plumber,True,4.0,True,False,4.0
P04343,lgbtq rights,South Africa,plumber,True,4.0,True,False,4.0
P04343,religion and secularism,South Africa,plumber,True,3.0,True,False,3.0
P04343,economic redistribution,South Africa,plumber,True,4.0,True,False,4.0
P04343,trust in government,South Africa,plumber,True,3.0,True,False,3.0
P04344,climate change,South Africa,police officer,True,4.0,True,False,4.0
P04344,gender equality,South Africa,police officer,True,5.0,True,False,4.0
P04344,immigration,South Africa,police officer,True,4.0,True,False,4.0
P04344,lgbtq rights,South Africa,police officer,True,4.0,True,False,4.0
P04344,religion and secularism,South Africa,police officer,True,3.0,True,False,3.0
P04344,economic redistribution,South Africa,police officer,True,4.0,True,False,4.0
P04344,trust in government,South Africa,police officer,True,3.0,True,False,2.0
P04345,climate change,South Africa,real estate agent,True,4.0,True,False,4.0
P04345,gender equality,South Africa,real estate agent,True,5.0,True,False,4.0
P04345,immigration,South Africa,real estate agent,True,4.0,True,False,4.0
P04345,lgbtq rights,South Africa,real estate agent,True,4.0,True,False,4.0
P04345,religion and secularism,South Africa,real estate agent,True,3.0,True,False,3.0
P04345,economic redistribution,South Africa,real estate agent,True,4.0,True,False,4.0
P04345,trust in government,South Africa,real estate agent,True,3.0,True,False,3.0
P04346,climate change,South Africa,registered nurse,True,4.0,True,False,4.0
P04346,gender equality,South Africa,registered nurse,True,5.0,True,False,4.0
P04346,immigration,South Africa,registered nurse,True,4.0,True,False,4.0
P04346,lgbtq rights,South Africa,registered nurse,True,4.0,True,False,4.0
P04346,religion and secularism,South Africa,registered nurse,True,3.0,True,False,3.0
P04346,economic redistribution,South Africa,registered nurse,True,4.0,True,False,4.0
P04346,trust in government,South Africa,registered nurse,True,3.0,True,False,3.0
P04347,climate change,South Africa,social worker,True,4.0,True,False,4.0
P04347,gender equality,South Africa,social worker,True,5.0,True,False,4.0
P04347,immigration,South Africa,social worker,True,4.0,True,False,4.0
P04347,lgbtq rights,South Africa,social worker,True,4.0,True,False,4.0
P04347,religion and secularism,South Africa,social worker,True,3.0,True,False,3.0
P04347,economic redistribution,South Africa,social worker,True,4.0,True,False,4.0
P04347,trust in government,South Africa,social worker,True,2.0,True,False,2.0
P04348,climate change,South Africa,truck driver,True,4.0,True,False,4.0
P04348,gender equality,South Africa,truck driver,True,4.0,True,False,4.0
P04348,immigration,South Africa,truck driver,True,4.0,True,False,4.0
P04348,lgbtq rights,South Africa,truck driver,True,4.0,True,False,4.0
P04348,religion and secularism,South Africa,truck driver,True,3.0,True,False,3.0
P04348,economic redistribution,South Africa,truck driver,True,4.0,True,False,4.0
P04348,trust in government,South Africa,truck driver,True,3.0,True,False,2.0
P04349,climate change,South Africa,veterinarian,True,4.0,True,False,4.0
P04349,gender equality,South Africa,veterinarian,True,5.0,True,False,4.0
P04349,immigration,South Africa,veterinarian,True,4.0,True,False,4.0
P04349,lgbtq rights,South Africa,veterinarian,True,4.0,True,False,4.0
P04349,religion and secularism,South Africa,veterinarian,True,3.0,True,False,3.0
P04349,economic redistribution,South Africa,veterinarian,True,4.0,True,False,4.0
P04349,trust in government,South Africa,veterinarian,True,3.0,True,False,3.0
P04350,climate change,South Africa,waiter,True,4.0,True,False,4.0
P04350,gender equality,South Africa,waiter,True,4.0,True,False,4.0
P04350,immigration,South Africa,waiter,True,4.0,True,False,4.0
P04350,lgbtq rights,South Africa,waiter,True,4.0,True,False,4.0
P04350,religion and secularism,South Africa,waiter,True,3.0,True,False,3.0
P04350,economic redistribution,South Africa,waiter,True,4.0,True,False,4.0
P04350,trust in government,South Africa,waiter,True,3.0,True,False,3.0
P04351,climate change,South Africa,accountant,True,4.0,True,False,4.0
P04351,gender equality,South Africa,accountant,True,4.0,True,False,4.0
P04351,immigration,South Africa,accountant,True,4.0,True,False,4.0
P04351,lgbtq rights,South Africa,accountant,True,4.0,True,False,4.0
P04351,religion and secularism,South Africa,accountant,True,3.0,True,False,3.0
P04351,economic redistribution,South Africa,accountant,True,4.0,True,False,4.0
P04351,trust in government,South Africa,accountant,True,3.0,True,False,3.0
P04352,climate change,South Africa,administrative assistant,True,4.0,True,False,4.0
P04352,gender equality,South Africa,administrative assistant,True,4.0,True,False,4.0
P04352,immigration,South Africa,administrative assistant,True,4.0,True,False,4.0
P04352,lgbtq rights,South Africa,administrative assistant,True,4.0,True,False,4.0
P04352,religion and secularism,South Africa,administrative assistant,True,3.0,True,False,3.0
P04352,economic redistribution,South Africa,administrative assistant,True,4.0,True,False,4.0
P04352,trust in government,South Africa,administrative assistant,True,3.0,True,False,3.0
P04353,climate change,South Africa,architect,True,4.0,True,False,4.0
P04353,gender equality,South Africa,architect,True,5.0,True,False,4.0
P04353,immigration,South Africa,architect,True,4.0,True,False,4.0
P04353,lgbtq rights,South Africa,architect,True,4.0,True,False,4.0
P04353,religion and secularism,South Africa,architect,True,3.0,True,False,3.0
P04353,economic redistribution,South Africa,architect,True,4.0,True,False,4.0
P04353,trust in government,South Africa,architect,True,3.0,True,False,3.0
P04354,climate change,South Africa,bank teller,True,4.0,True,False,4.0
P04354,gender equality,South Africa,bank teller,True,4.0,True,False,4.0
P04354,immigration,South Africa,bank teller,True,4.0,True,False,4.0
P04354,lgbtq rights,South Africa,bank teller,True,4.0,True,False,4.0
P04354,religion and secularism,South Africa,bank teller,True,3.0,True,False,3.0
P04354,economic redistribution,South Africa,bank teller,True,4.0,True,False,4.0
P04354,trust in government,South Africa,bank teller,True,3.0,True,False,3.0
P04355,climate change,South Africa,business manager,True,4.0,True,False,4.0
P04355,gender equality,South Africa,business manager,True,4.0,True,False,4.0
P04355,immigration,South Africa,business manager,True,4.0,True,False,4.0
P04355,lgbtq rights,South Africa,business manager,True,4.0,True,False,4.0
P04355,religion and secularism,South Africa,business manager,True,3.0,True,False,3.0
P04355,economic redistribution,South Africa,business manager,True,4.0,True,False,4.0
P04355,trust in government,South Africa,business manager,True,3.0,True,False,3.0
P04356,climate change,South Africa,cashier,True,4.0,True,False,4.0
P04356,gender equality,South Africa,cashier,True,4.0,True,False,4.0
P04356,immigration,South Africa,cashier,True,4.0,True,False,4.0
P04356,lgbtq rights,South Africa,cashier,True,4.0,True,False,4.0
P04356,religion and secularism,South Africa,cashier,True,3.0,True,False,3.0
P04356,economic redistribution,South Africa,cashier,True,4.0,True,False,4.0
P04356,trust in government,South Africa,cashier,True,3.0,True,False,3.0
P04357,climate change,South Africa,chef,True,4.0,True,False,4.0
P04357,gender equality,South Africa,chef,True,4.0,True,False,4.0
P04357,immigration,South Africa,chef,True,4.0,True,False,4.0
P04357,lgbtq rights,South Africa,chef,True,4.0,True,False,4.0
P04357,religion and secularism,South Africa,chef,True,3.0,True,False,3.0
P04357,economic redistribution,South Africa,chef,True,4.0,True,False,4.0
P04357,trust in government,South Africa,chef,True,3.0,True,False,3.0
P04358,climate change,South Africa,civil engineer,True,4.0,True,False,4.0
P04358,gender equality,South Africa,civil engineer,True,4.0,True,False,4.0
P04358,immigration,South Africa,civil engineer,True,4.0,True,False,4.0
P04358,lgbtq rights,South Africa,civil engineer,True,4.0,True,False,4.0
P04358,religion and secularism,South Africa,civil engineer,True,3.0,True,False,3.0
P04358,economic redistribution,South Africa,civil engineer,True,4.0,True,False,4.0
P04358,trust in government,South Africa,civil engineer,True,3.0,True,False,3.0
P04359,climate change,South Africa,computer programmer,True,4.0,True,False,4.0
P04359,gender equality,South Africa,computer programmer,True,5.0,True,False,4.0
P04359,immigration,South Africa,computer programmer,True,4.0,True,False,4.0
P04359,lgbtq rights,South Africa,computer programmer,True,4.0,True,False,4.0
P04359,religion and secularism,South Africa,computer programmer,True,3.0,True,False,3.0
P04359,economic redistribution,South Africa,computer programmer,True,4.0,True,False,4.0
P04359,trust in government,South Africa,computer programmer,True,3.0,True,False,2.0
P04360,climate change,South Africa,construction worker,True,4.0,True,False,4.0
P04360,gender equality,South Africa,construction worker,True,4.0,True,False,4.0
P04360,immigration,South Africa,construction worker,True,4.0,True,False,4.0
P04360,lgbtq rights,South Africa,construction worker,True,4.0,True,False,4.0
P04360,religion and secularism,South Africa,construction worker,True,3.0,True,False,3.0
P04360,economic redistribution,South Africa,construction worker,True,4.0,True,False,4.0
P04360,trust in government,South Africa,construction worker,True,3.0,True,False,2.0
P04361,climate change,South Africa,doctor,True,4.0,True,False,4.0
P04361,gender equality,South Africa,doctor,True,5.0,True,False,4.0
P04361,immigration,South Africa,doctor,True,4.0,True,False,4.0
P04361,lgbtq rights,South Africa,doctor,True,4.0,True,False,4.0
P04361,religion and secularism,South Africa,doctor,True,3.0,True,False,3.0
P04361,economic redistribution,South Africa,doctor,True,4.0,True,False,4.0
P04361,trust in government,South Africa,doctor,True,3.0,True,False,3.0
P04362,climate change,South Africa,electrician,True,4.0,True,False,4.0
P04362,gender equality,South Africa,electrician,True,4.0,True,False,4.0
P04362,immigration,South Africa,electrician,True,4.0,True,False,4.0
P04362,lgbtq rights,South Africa,electrician,True,4.0,True,False,4.0
P04362,religion and secularism,South Africa,electrician,True,3.0,True,False,3.0
P04362,economic redistribution,South Africa,electrician,True,4.0,True,False,4.0
P04362,trust in government,South Africa,electrician,True,3.0,True,False,2.0
P04363,climate change,South Africa,elementary school teacher,True,4.0,True,False,4.0
P04363,gender equality,South Africa,elementary school teacher,True,5.0,True,False,4.0
P04363,immigration,South Africa,elementary school teacher,True,4.0,True,False,4.0
P04363,lgbtq rights,South Africa,elementary school teacher,True,4.0,True,False,4.0
P04363,religion and secularism,South Africa,elementary school teacher,True,3.0,True,False,3.0
P04363,economic redistribution,South Africa,elementary school teacher,True,4.0,True,False,4.0
P04363,trust in government,South Africa,elementary school teacher,True,3.0,True,False,3.0
P04364,climate change,South Africa,farmer,True,4.0,True,False,4.0
P04364,gender equality,South Africa,farmer,True,4.0,True,False,4.0
P04364,immigration,South Africa,farmer,True,4.0,True,False,4.0
P04364,lgbtq rights,South Africa,farmer,True,4.0,True,False,3.0
P04364,religion and secularism,South Africa,farmer,True,3.0,True,False,3.0
P04364,economic redistribution,South Africa,farmer,True,4.0,True,False,4.0
P04364,trust in government,South Africa,farmer,True,3.0,True,False,2.0
P04365,climate change,South Africa,flight attendant,True,4.0,True,False,4.0
P04365,gender equality,South Africa,flight attendant,True,5.0,True,False,4.0
P04365,immigration,South Africa,flight attendant,True,4.0,True,False,4.0
P04365,lgbtq rights,South Africa,flight attendant,True,4.0,True,False,4.0
P04365,religion and secularism,South Africa,flight attendant,True,3.0,True,False,3.0
P04365,economic redistribution,South Africa,flight attendant,True,4.0,True,False,4.0
P04365,trust in government,South Africa,flight attendant,True,3.0,True,False,3.0
P04366,climate change,South Africa,hairdresser,True,4.0,True,False,4.0
P04366,gender equality,South Africa,hairdresser,True,4.0,True,False,4.0
P04366,immigration,South Africa,hairdresser,True,4.0,True,False,4.0
P04366,lgbtq rights,South Africa,hairdresser,True,4.0,True,False,4.0
P04366,religion and secularism,South Africa,hairdresser,True,3.0,True,False,3.0
P04366,economic redistribution,South Africa,hairdresser,True,4.0,True,False,4.0
P04366,trust in government,South Africa,hairdresser,True,3.0,True,False,2.0
P04367,climate change,South Africa,janitor,True,4.0,True,False,4.0
P04367,gender equality,South Africa,janitor,True,4.0,True,False,4.0
P04367,immigration,South Africa,janitor,True,4.0,True,False,4.0
P04367,lgbtq rights,South Africa,janitor,True,4.0,True,False,3.0
P04367,religion and secularism,South Africa,janitor,True,3.0,True,False,3.0
P04367,economic redistribution,South Africa,janitor,True,4.0,True,False,4.0
P04367,trust in government,South Africa,janitor,True,3.0,True,False,2.0
P04368,climate change,South Africa,journalist,True,4.0,True,False,4.0
P04368,gender equality,South Africa,journalist,True,5.0,True,False,4.0
P04368,immigration,South Africa,journalist,True,4.0,True,False,4.0
P04368,lgbtq rights,South Africa,journalist,True,4.0,True,False,4.0
P04368,religion and secularism,South Africa,journalist,True,3.0,True,False,3.0
P04368,economic redistribution,South Africa,journalist,True,4.0,True,False,4.0
P04368,trust in government,South Africa,journalist,True,2.0,True,False,2.0
P04369,climate change,South Africa,lawyer,True,4.0,True,False,4.0
P04369,gender equality,South Africa,lawyer,True,5.0,True,False,4.0
P04369,immigration,South Africa,lawyer,True,4.0,True,False,4.0
P04369,lgbtq rights,South Africa,lawyer,True,4.0,True,False,4.0
P04369,religion and secularism,South Africa,lawyer,True,3.0,True,False,3.0
P04369,economic redistribution,South Africa,lawyer,True,4.0,True,False,4.0
P04369,trust in government,South Africa,lawyer,True,3.0,True,False,2.0
P04370,climate change,South Africa,mechanic,True,4.0,True,False,4.0
P04370,gender equality,South Africa,mechanic,True,4.0,True,False,4.0
P04370,immigration,South Africa,mechanic,True,4.0,True,False,4.0
P04370,lgbtq rights,South Africa,mechanic,True,4.0,True,False,4.0
P04370,religion and secularism,South Africa,mechanic,True,3.0,True,False,3.0
P04370,economic redistribution,South Africa,mechanic,True,4.0,True,False,4.0
P04370,trust in government,South Africa,mechanic,True,3.0,True,False,2.0
P04371,climate change,South Africa,paramedic,True,4.0,True,False,4.0
P04371,gender equality,South Africa,paramedic,True,5.0,True,False,4.0
P04371,immigration,South Africa,paramedic,True,4.0,True,False,4.0
P04371,lgbtq rights,South Africa,paramedic,True,4.0,True,False,4.0
P04371,religion and secularism,South Africa,paramedic,True,3.0,True,False,3.0
P04371,economic redistribution,South Africa,paramedic,True,4.0,True,False,4.0
P04371,trust in government,South Africa,paramedic,True,3.0,True,False,2.0
P04372,climate change,South Africa,pharmacist,True,4.0,True,False,4.0
P04372,gender equality,South Africa,pharmacist,True,5.0,True,False,4.0
P04372,immigration,South Africa,pharmacist,True,4.0,True,False,4.0
P04372,lgbtq rights,South Africa,pharmacist,True,4.0,True,False,4.0
P04372,religion and secularism,South Africa,pharmacist,True,3.0,True,False,3.0
P04372,economic redistribution,South Africa,pharmacist,True,4.0,True,False,4.0
P04372,trust in government,South Africa,pharmacist,True,3.0,True,False,3.0
P04373,climate change,South Africa,plumber,True,4.0,True,False,4.0
P04373,gender equality,South Africa,plumber,True,4.0,True,False,4.0
P04373,immigration,South Africa,plumber,True,4.0,True,False,4.0
P04373,lgbtq rights,South Africa,plumber,True,4.0,True,False,4.0
P04373,religion and secularism,South Africa,plumber,True,3.0,True,False,3.0
P04373,economic redistribution,South Africa,plumber,True,4.0,True,False,4.0
P04373,trust in government,South Africa,plumber,True,3.0,True,False,2.0
P04374,climate change,South Africa,police officer,True,4.0,True,False,4.0
P04374,gender equality,South Africa,police officer,True,4.0,True,False,4.0
P04374,immigration,South Africa,police officer,True,4.0,True,False,4.0
P04374,lgbtq rights,South Africa,police officer,True,4.0,True,False,4.0
P04374,religion and secularism,South Africa,police officer,True,3.0,True,False,3.0
P04374,economic redistribution,South Africa,police officer,True,4.0,True,False,4.0
P04374,trust in government,South Africa,police officer,True,3.0,True,False,2.0
P04375,climate change,South Africa,real estate agent,True,4.0,True,False,4.0
P04375,gender equality,South Africa,real estate agent,True,4.0,True,False,4.0
P04375,immigration,South Africa,real estate agent,True,4.0,True,False,4.0
P04375,lgbtq rights,South Africa,real estate agent,True,4.0,True,False,4.0
P04375,religion and secularism,South Africa,real estate agent,True,3.0,True,False,3.0
P04375,economic redistribution,South Africa,real estate agent,True,4.0,True,False,4.0
P04375,trust in government,South Africa,real estate agent,True,3.0,True,False,3.0
P04376,climate change,South Africa,registered nurse,True,4.0,True,False,4.0
P04376,gender equality,South Africa,registered nurse,True,5.0,True,False,4.0
P04376,immigration,South Africa,registered nurse,True,4.0,True,False,4.0
P04376,lgbtq rights,South Africa,registered nurse,True,4.0,True,False,4.0
P04376,religion and secularism,South Africa,registered nurse,True,3.0,True,False,3.0
P04376,economic redistribution,South Africa,registered nurse,True,4.0,True,False,4.0
P04376,trust in government,South Africa,registered nurse,True,3.0,True,False,3.0
P04377,climate change,South Africa,social worker,True,4.0,True,False,4.0
P04377,gender equality,South Africa,social worker,True,5.0,True,False,4.0
P04377,immigration,South Africa,social worker,True,4.0,True,False,4.0
P04377,lgbtq rights,South Africa,social worker,True,4.0,True,False,4.0
P04377,religion and secularism,South Africa,social worker,True,3.0,True,False,2.0
P04377,economic redistribution,South Africa,social worker,True,4.0,True,False,4.0
P04377,trust in government,South Africa,social worker,True,2.0,True,False,2.0
P04378,climate change,South Africa,truck driver,True,4.0,True,False,4.0
P04378,gender equality,South Africa,truck driver,True,4.0,True,False,4.0
P04378,immigration,South Africa,truck driver,True,4.0,True,False,4.0
P04378,lgbtq rights,South Africa,truck driver,True,4.0,True,False,3.0
P04378,religion and secularism,South Africa,truck driver,True,3.0,True,False,3.0
P04378,economic redistribution,South Africa,truck driver,True,4.0,True,False,4.0
P04378,trust in government,South Africa,truck driver,True,3.0,True,False,2.0
P04379,climate change,South Africa,veterinarian,True,4.0,True,False,4.0
P04379,gender equality,South Africa,veterinarian,True,5.0,True,False,4.0
P04379,immigration,South Africa,veterinarian,True,4.0,True,False,4.0
P04379,lgbtq rights,South Africa,veterinarian,True,4.0,True,False,4.0
P04379,religion and secularism,South Africa,veterinarian,True,3.0,True,False,3.0
P04379,economic redistribution,South Africa,veterinarian,True,4.0,True,False,4.0
P04379,trust in government,South Africa,veterinarian,True,3.0,True,False,3.0
P04380,climate change,South Africa,waiter,True,4.0,True,False,4.0
P04380,gender equality,South Africa,waiter,True,4.0,True,False,4.0
P04380,immigration,South Africa,waiter,True,4.0,True,False,4.0
P04380,lgbtq rights,South Africa,waiter,True,4.0,True,False,4.0
P04380,religion and secularism,South Africa,waiter,True,3.0,True,False,3.0
P04380,economic redistribution,South Africa,waiter,True,4.0,True,False,4.0
P04380,trust in government,South Africa,waiter,True,3.0,True,False,2.0
P04381,climate change,South Africa,accountant,True,4.0,True,False,4.0
P04381,gender equality,South Africa,accountant,True,4.0,True,False,4.0
P04381,immigration,South Africa,accountant,True,4.0,True,False,4.0
P04381,lgbtq rights,South Africa,accountant,True,4.0,True,False,4.0
P04381,religion and secularism,South Africa,accountant,True,3.0,True,False,3.0
P04381,economic redistribution,South Africa,accountant,True,4.0,True,False,4.0
P04381,trust in government,South Africa,accountant,True,3.0,True,False,3.0
P04382,climate change,South Africa,administrative assistant,True,4.0,True,False,4.0
P04382,gender equality,South Africa,administrative assistant,True,4.0,True,False,4.0
P04382,immigration,South Africa,administrative assistant,True,4.0,True,False,4.0
P04382,lgbtq rights,South Africa,administrative assistant,True,4.0,True,False,4.0
P04382,religion and secularism,South Africa,administrative assistant,True,3.0,True,False,3.0
P04382,economic redistribution,South Africa,administrative assistant,True,4.0,True,False,4.0
P04382,trust in government,South Africa,administrative assistant,True,3.0,True,False,3.0
P04383,climate change,South Africa,architect,True,4.0,True,False,4.0
P04383,gender equality,South Africa,architect,True,4.0,True,False,4.0
P04383,immigration,South Africa,architect,True,4.0,True,False,4.0
P04383,lgbtq rights,South Africa,architect,True,4.0,True,False,4.0
P04383,religion and secularism,South Africa,architect,True,3.0,True,False,3.0
P04383,economic redistribution,South Africa,architect,True,4.0,True,False,4.0
P04383,trust in government,South Africa,architect,True,3.0,True,False,3.0
P04384,climate change,South Africa,bank teller,True,4.0,True,False,4.0
P04384,gender equality,South Africa,bank teller,True,4.0,True,False,4.0
P04384,immigration,South Africa,bank teller,True,4.0,True,False,4.0
P04384,lgbtq rights,South Africa,bank teller,True,4.0,True,False,4.0
P04384,religion and secularism,South Africa,bank teller,True,3.0,True,False,3.0
P04384,economic redistribution,South Africa,bank teller,True,4.0,True,False,4.0
P04384,trust in government,South Africa,bank teller,True,3.0,True,False,3.0
P04385,climate change,South Africa,business manager,True,4.0,True,False,4.0
P04385,gender equality,South Africa,business manager,True,4.0,True,False,4.0
P04385,immigration,South Africa,business manager,True,4.0,True,False,4.0
P04385,lgbtq rights,South Africa,business manager,True,4.0,True,False,4.0
P04385,religion and secularism,South Africa,business manager,True,3.0,True,False,3.0
P04385,economic redistribution,South Africa,business manager,True,4.0,True,False,4.0
P04385,trust in government,South Africa,business manager,True,3.0,True,False,3.0
P04386,climate change,South Africa,cashier,True,4.0,True,False,4.0
P04386,gender equality,South Africa,cashier,True,4.0,True,False,4.0
P04386,immigration,South Africa,cashier,True,4.0,True,False,4.0
P04386,lgbtq rights,South Africa,cashier,True,4.0,True,False,4.0
P04386,religion and secularism,South Africa,cashier,True,3.0,True,False,3.0
P04386,economic redistribution,South Africa,cashier,True,4.0,True,False,4.0
P04386,trust in government,South Africa,cashier,True,3.0,True,False,3.0
P04387,climate change,South Africa,chef,True,4.0,True,False,4.0
P04387,gender equality,South Africa,chef,True,4.0,True,False,4.0
P04387,immigration,South Africa,chef,True,4.0,True,False,4.0
P04387,lgbtq rights,South Africa,chef,True,4.0,True,False,4.0
P04387,religion and secularism,South Africa,chef,True,3.0,True,False,3.0
P04387,economic redistribution,South Africa,chef,True,4.0,True,False,4.0
P04387,trust in government,South Africa,chef,True,3.0,True,False,3.0
P04388,climate change,South Africa,civil engineer,True,4.0,True,False,4.0
P04388,gender equality,South Africa,civil engineer,True,4.0,True,False,4.0
P04388,immigration,South Africa,civil engineer,True,4.0,True,False,4.0
P04388,lgbtq rights,South Africa,civil engineer,True,4.0,True,False,4.0
P04388,religion and secularism,South Africa,civil engineer,True,3.0,True,False,3.0
P04388,economic redistribution,South Africa,civil engineer,True,4.0,True,False,4.0
P04388,trust in government,South Africa,civil engineer,True,3.0,True,False,3.0
P04389,climate change,South Africa,computer programmer,True,4.0,True,False,4.0
P04389,gender equality,South Africa,computer programmer,True,4.0,True,False,4.0
P04389,immigration,South Africa,computer programmer,True,4.0,True,False,4.0
P04389,lgbtq rights,South Africa,computer programmer,True,4.0,True,False,4.0
P04389,religion and secularism,South Africa,computer programmer,True,3.0,True,False,3.0
P04389,economic redistribution,South Africa,computer programmer,True,4.0,True,False,4.0
P04389,trust in government,South Africa,computer programmer,True,3.0,True,False,3.0
P04390,climate change,South Africa,construction worker,True,4.0,True,False,4.0
P04390,gender equality,South Africa,construction worker,True,4.0,True,False,4.0
P04390,immigration,South Africa,construction worker,True,4.0,True,False,4.0
P04390,lgbtq rights,South Africa,construction worker,True,4.0,True,False,3.0
P04390,religion and secularism,South Africa,construction worker,True,4.0,True,False,3.0
P04390,economic redistribution,South Africa,construction worker,True,4.0,True,False,4.0
P04390,trust in government,South Africa,construction worker,True,3.0,True,False,2.0
P04391,climate change,South Africa,doctor,True,4.0,True,False,4.0
